birthday,height,name,nationality,sportsman_id,weight
485884800000,184,Ioannis Fampas,Cuba,SM873312688,70
321120000000,177,Wei Li,New_Zealand,SM355591553,75
375120000000,183,Rahul Sharma,Yemen,SM183586093,86
484416000000,166,Yang Yang,Latvia,SM646888502,90
356198400000,170,Mohamed Ali David,Senegal,SM727088816,90
579625200000,189,Lei Li,Sri_Lanka,SM257150550,91
379612800000,171,Emperor of Brazil Oliveira,Colombia,SM717241641,71
322588800000,185,Aditya Reddy,Israel,SM158842437,98
507744000000,177,Arjun Kapoor,Israel,SM596568391,96
568051200000,183,Xiaolu Wang,Philippines,SM382141278,73
458064000000,165,Pavel Andrle,Egypt,SM808567194,75
452880000000,186,A. Khan,Kazakhstan,SM463016142,83
541612800000,177,Abhishek Kumar,Cambodia,SM166704199,93
417196800000,190,Yang Wang,Niger,SM833536485,102
557593200000,171,Rafael Costa,Malaysia,SM981176194,71
627840000000,180,Andrea Bianchi,Kenya,SM725594273,76
515433600000,183,Bob Calvert,Algeria,SM729806417,85
325353600000,168,Benny Mohede,Portugal,SM985346709,94
469382400000,182,Deepak Singh,Taiwan,SM865124518,76
534355200000,176,Arthur Nys,Ukraine,SM769081652,97
488044800000,188,Anthony Jasani,Tunisia,SM803151458,100
618332400000,190,Javed Singh,Iran,SM880731807,101
466012800000,171,Alexander Dobrunov,Croatia,SM662283196,96
413395200000,178,Nirina Rajoelina,Scotland,SM160803301,90
336326400000,189,Louis Aa,Belgium,SM171879099,102
353606400000,180,Wuttichai Charoenpura,Czech_Republic,SM679470820,95
534873600000,189,Dave Campbell,Romania,SM687809892,72
551199600000,185,Andreas Johansson,Hong_Kong,SM471548058,102
546706800000,171,Sanjay Kumar,Peru,SM334753674,81
596476800000,170,Carlos Alves,Puerto_Rico,SM625136601,93
409593600000,188,Alejandro Rodriguez,Zambia,SM661342935,102
441216000000,171,K. Sharma,Algeria,SM593013151,99
494784000000,182,Nikolay Kolev,England,SM559645842,102
583254000000,172,Seung-Won Kim,Mauritius,SM269016464,96
630259200000,165,Jun Zhang,Swaziland,SM755989464,82
546706800000,184,Zhong Wang,Croatia,SM269822960,74
479923200000,186,Abdul Haris Mohede,Chad,SM420461378,78
539193600000,166,Benedict Li,France,SM784460355,70
415555200000,188,Aleksandr Popov,Democratic_Republic_of_the_Congo,SM512340274,81
338140800000,190,Nikos Dantis,Taiwan,SM699659928,84
393955200000,187,Zheng Zhang,Nepal,SM883744605,81
438451200000,185,Enrique Reyes,Libya,SM824177586,86
387216000000,174,Li Wei,Sri_Lanka,SM827544496,101
533836800000,181,Shweta Kumar,Spain,SM365239774,91
417542400000,186,Jose Garcia,Canada,SM616843190,71
438883200000,189,Mohamed Richard,Tunisia,SM498798825,72
412185600000,168,Roger Martens,Cameroon,SM457997067,97
377452800000,177,Tissa Fernando,Puerto_Rico,SM579411251,81
432921600000,169,Chen Zhou,Malta,SM390908890,85
549126000000,178,Deepak Narayan,Portugal,SM391587824,81
616431600000,166,James Williams,Italy,SM147417121,70
364752000000,167,Jose Antonio Gonzalez,Turkey,SM713811964,83
543686400000,172,Joao Tavares,Belgium,SM760470998,76
570470400000,191,A. Bose,Bulgaria,SM179196764,94
387388800000,189,Pablo Abascal,Japan,SM863175069,80
564163200000,177,Christos Fampas,Mongolia,SM980291773,72
589996800000,165,Lasantha Perera,Mongolia,SM865781768,83
550076400000,183,Andreina Rodriguez,Austria,SM472820398,86
353088000000,171,Antonio Gonzalez,Egypt,SM955994032,96
543340800000,167,Alexei Basov,Senegal,SM352535263,84
417801600000,180,Jie Chen,Canada,SM378154527,82
596131200000,175,Robert Jones,Sweden,SM170583015,79
407433600000,183,Alberto Cejas,Singapore,SM713665567,96
565545600000,173,Alexander Dubinsky,Ethiopia,SM596983567,70
319219200000,176,Amon Haarhoff,South_Africa,SM808176664,99
326908800000,179,Faiz Ahmadzai,Portugal,SM433050096,73
577033200000,177,Bing Chen,Venezuela,SM531584364,75
551199600000,181,Li Zhang,Madagascar,SM298627960,92
351792000000,190,Aharon David,Sweden,SM383044026,70
428342400000,188,Aliaksandr Agrest,Czech_Republic,SM591473803,83
361900800000,176,Jun Chen,Honduras,SM230768927,92
536083200000,176,John Sharma,Cameroon,SM696156968,80
612111600000,165,Jose Oliveira,Thailand,SM388343028,90
570470400000,184,Jun Zhu,Angola,SM443394264,93
429120000000,176,Jose Rodriguez,Belgium,SM352840705,74
572112000000,188,Isabel Garcia,El_Salvador,SM410695697,97
498931200000,166,Andreina Bencomo,Greece,SM546942456,84
601747200000,180,Heinz Fischer,Afghanistan,SM130555407,83
558892800000,190,David Williams,Argentina,SM544966899,79
557420400000,168,George Jones,Ukraine,SM889118571,72
575136000000,165,Henry Tembo,Oman,SM808785157,95
439315200000,189,Karan Singh,Slovenia,SM898245824,97
388166400000,166,Mario Ferro,Italy,SM555048159,98
519577200000,176,K. Reddy,Brazil,SM645614298,74
486835200000,172,K. Kumar,Mauritania,SM594477063,92
361900800000,174,Emad Mekawy,Argentina,SM212380429,99
556556400000,188,Francois Lon,Slovakia,SM272267799,84
424195200000,165,Jie Chen,India,SM807575382,83
359827200000,171,Anh Minh,Sweden,SM526015067,98
490291200000,178,John Kumar,Germany,SM797398017,94
576172800000,166,Hideo Kobayashi,Hungary,SM772382794,81
480960000000,184,Mohamed Fayed,Tunisia,SM715391327,85
434044800000,170,Muhammad Ali,India,SM965033516,76
591379200000,169,Wei Zhang,Kenya,SM192937318,72
397756800000,182,Hector Hugh Mettacara,Afghanistan,SM466581404,72
374169600000,181,Chen Zhao,Niger,SM642448907,102
586537200000,173,Pablo Alonso,Azerbaijan,SM359051930,102
582217200000,175,Nicolae Antonescu,Mauritania,SM769530636,90
562435200000,187,Toshio Yamada,Mauritania,SM912715125,77
418233600000,167,Zheng Xu,Cuba,SM876504201,90
578242800000,166,Antonio Reyes,Afghanistan,SM599469668,94
469382400000,181,Hsin Lin,Democratic_Republic_of_the_Congo,SM446007581,89
447609600000,176,Carlos Bravo,Republic_of_Ireland,SM552083817,76
553705200000,182,Muhammad Lesmana,Bosnia_and_Herzegovina,SM999911459,79
489772800000,189,Mirza Kalich Ahmad,Finland,SM364138757,94
566668800000,177,Ana Suarez,Jordan,SM404805011,75
429033600000,175,A. Sharma,Norway,SM593983366,82
551890800000,168,Peter Campbell,Venezuela,SM761470130,75
384537600000,182,Alvaro Araujo Castro,Lithuania,SM116388776,102
364406400000,170,John Rao,Northern_Ireland,SM111706656,88
472233600000,188,John Brown,Venezuela,SM840713346,76
572889600000,167,Lin Xu,Lithuania,SM786384530,95
609087600000,183,A. Sharma,Chile,SM900988678,71
492278400000,190,Zbigniew Żuławski,Tunisia,SM675588480,81
348163200000,183,Andriy Eduard,Austria,SM261840016,99
444499200000,171,John Singh,Belarus,SM806450772,73
537897600000,166,John Smith,Bosnia_and_Herzegovina,SM567895540,72
490982400000,188,Alan Ojeda,Nepal,SM438951744,79
390758400000,175,Abdul-Malik Alhouthi,Philippines,SM237427661,76
403027200000,186,Li Liu,Bosnia_and_Herzegovina,SM193816535,84
526834800000,185,Aburizal Anwar,Vietnam,SM865170921,94
335721600000,165,Ali Kamkar,Switzerland,SM498636671,102
421948800000,176,P. Perera,South_Africa,SM165472458,97
398793600000,179,Emperor of Brazil Santos,Malta,SM963725501,70
426096000000,185,James Brown,Rwanda,SM182140084,92
525711600000,172,Yang Li,Belgium,SM369677551,89
556815600000,185,Nikos Angello,Philippines,SM855282684,74
396115200000,180,El-Farouk Adhia,Papua_New_Guinea,SM241789778,86
380217600000,182,Mircea Tanase,Tunisia,SM518950360,71
568569600000,190,Ali Al-Habsi,Bulgaria,SM786169975,89
601747200000,185,Manuel Gomes,Netherlands,SM820722632,74
496425600000,187,Talat Baloch,Chile,SM408473169,90
410716800000,189,Mahinda Perera,Norway,SM896520782,82
452793600000,179,Chen Li,Kazakhstan,SM236269377,76
622396800000,170,Jere Fofonoff,Bolivia,SM376448686,89
422380800000,178,Pedro Silva,Yemen,SM245152171,75
557679600000,190,Ge Wang,Oman,SM205018124,101
574617600000,175,Mahmoud Hassan,Estonia,SM767029453,69
426960000000,176,Dimitrios Antoniou,England,SM177502823,79
354556800000,177,Bing Liu,South_Korea,SM573878295,100
518540400000,174,Jun Li,Namibia,SM723779496,71
616431600000,178,Meera Sharma,Sri_Lanka,SM500987896,96
363888000000,188,Francisco Gonzalez,Netherlands,SM583543854,87
568656000000,170,Kaoru Kobayashi,Libya,SM975068242,85
323366400000,175,Richard Anderson,Niger,SM169025849,96
486230400000,182,Cristian Diaz,Senegal,SM401846636,71
523033200000,190,Alfonso Rodriguez,Ukraine,SM971136102,73
335548800000,177,Luis Martinez,Laos,SM205761966,76
338140800000,181,V. Chopra,Brazil,SM245008000,94
515174400000,190,Ashok Nair,Pakistan,SM985094191,97
588351600000,165,Chen Yang,Libya,SM623533150,99
412272000000,171,A. Chopra,Bulgaria,SM825813352,80
353174400000,171,Jim Miller,Dominican_Republic,SM650820495,94
605030400000,175,Richard Muller,Chile,SM753059662,84
361382400000,187,Aamir Baloch,Jordan,SM753751101,85
391622400000,169,Kumar Singh,Romania,SM820553897,101
591811200000,191,Alexander Ivanov,Estonia,SM541582180,98
609001200000,189,Lin Zhang,Belgium,SM205779575,84
425491200000,183,Isabel Sotto,Niger,SM370027022,71
633628800000,184,Chen Wang,China,SM749219272,95
489772800000,171,Sergio Gonzalez,Colombia,SM675636005,84
391276800000,173,Hao Li,Belgium,SM364744641,81
453657600000,171,Andry Muni,Republic_of_Macedonia,SM923229506,93
501609600000,168,Ibrahim Bare Djibo,Estonia,SM570276990,85
532022400000,168,Rahul Singh,Papua_New_Guinea,SM757323950,96
491760000000,179,Jun Matsudaira,France,SM879606694,77
454867200000,170,Zhong Xu,Iran,SM318726238,89
440611200000,165,Aqil Mammadov,Poland,SM283586865,83
561830400000,174,Javier Gonzalez,Argentina,SM690594057,80
572716800000,190,Rahul Nair,Hungary,SM704246960,85
420048000000,187,Chengying Chen,Malta,SM519208967,76
514137600000,170,Abdul Razzak Jahani,Turkey,SM668959551,79
579366000000,185,Nassour Guelendouksia Habre,Belarus,SM690762972,89
495475200000,190,Hao Chen,Cambodia,SM160041854,75
452275200000,173,Rahul Bose,Nicaragua,SM663966580,78
450374400000,185,Jun Chen,Chile,SM160708443,97
633196800000,183,Cyril Gunasekara,Denmark,SM126180233,94
590947200000,186,David Suarez,Chad,SM942871222,83
520527600000,185,Paul Blanc,Tajikistan,SM809713314,100
491673600000,177,Prakash Nariman,Sri_Lanka,SM732176430,73
489600000000,167,Ali Diori,Bolivia,SM268808097,92
350582400000,168,Tariq Qureshi,Republic_of_Ireland,SM763412638,71
620838000000,169,Dmitry Ivanov,Madagascar,SM922274337,85
395769600000,186,Deepak Anand,Cameroon,SM748216344,79
506793600000,177,Dặng Dinh Nguyen,Germany,SM104897927,78
381945600000,166,Yang Chen,South_Korea,SM346307608,77
460828800000,177,Jacques Ferrer,Kenya,SM843621020,96
364665600000,190,Georg Muller,Zambia,SM151946590,73
358444800000,166,Stanisław Ciesla,Croatia,SM966057379,94
503510400000,181,Akiko Mori,Moldova,SM110351737,81
414259200000,168,Alexandru David,Tanzania,SM815044746,73
621183600000,166,Angel Fernández,Chad,SM517228933,84
566236800000,176,Hiroshi Sato,Malta,SM526382976,99
446054400000,179,K. Rao,Denmark,SM755141917,79
516639600000,173,Heinz Wagner,United_Kingdom,SM385758446,93
483984000000,178,R. Ghosh,China,SM665075334,74
352656000000,191,Luigi Bianchi,Yemen,SM233197657,91
334684800000,167,Luis Delfino,Cameroon,SM940101279,100
515602800000,174,Choling Li,Chad,SM817215498,101
454694400000,184,Zsolt Kovacs,Denmark,SM710617909,94
605548800000,184,Bianca Wu,Turkey,SM754582059,93
341683200000,191,Harry Anderson,Laos,SM158378488,101
365961600000,172,Seyni Abouba,Sri_Lanka,SM154487918,96
481392000000,180,Chen Zhang,Laos,SM582713857,84
505497600000,174,Zoltan Kovacs,Northern_Ireland,SM972794310,96
365788800000,171,David Smith,Burma,SM675189173,77
387302400000,179,John Kumar,Niger,SM212368771,83
322761600000,184,Friedrich Lederer,Mexico,SM719756279,100
337536000000,179,Marguerite Muni,Peru,SM571860662,95
526230000000,174,Joseph Rao,New_Zealand,SM376577809,102
557852400000,180,Chen Zhao,Tanzania,SM855383797,92
584031600000,177,Diem Ho,Cameroon,SM543771544,93
603734400000,182,Jun Zhang,Wales,SM123311390,70
497203200000,180,Peng Zhang,Czech_Republic,SM451838657,94
496425600000,183,Amara Amornkiat,Indonesia,SM555891420,97
325785600000,167,Joseph Sharma,Kazakhstan,SM292766606,94
413568000000,171,Ulf Lindberg,Taiwan,SM976147473,83
456768000000,183,Ahmad Zakii Lee,Moldova,SM110385924,95
451584000000,187,Alyaksey Blume,Estonia,SM630045901,88
568569600000,190,Hakan Arikan,Democratic_Republic_of_the_Congo,SM570286911,79
387388800000,177,Thomas White,Colombia,SM386207874,79
489945600000,182,R. Sharma,Swaziland,SM745215060,95
452620800000,166,Bing Xu,Bosnia_and_Herzegovina,SM238449851,78
433353600000,179,Igor Efimkin,Argentina,SM128829333,75
560880000000,185,Haim Alhouthi,Germany,SM304645107,70
398188800000,175,Youssef Richard,Brazil,SM909006672,94
415382400000,186,Hayyim Al-Shorabi,Philippines,SM646891945,99
460742400000,166,Shabnam Mahkamov,Algeria,SM291294623,76
341596800000,179,K. Singh,Mexico,SM928215799,75
347299200000,170,Chan Yoon,Malaysia,SM772238026,69
593280000000,179,Jan Carr,Austria,SM801057794,79
625248000000,174,Chuon Pran,Russia,SM942933512,69
492624000000,170,Jun Inoue,Mongolia,SM929645323,70
357321600000,177,Lily Tembo,Latvia,SM580346110,69
389116800000,174,Seung-Won Bae,England,SM769247720,97
424454400000,173,Jan Kerndlova,Peru,SM888368675,73
586969200000,165,Koji Kobayashi,Vietnam,SM786980569,84
375465600000,171,Vinod Khan,Mexico,SM532048383,78
389548800000,180,Nikhil Anand,Kenya,SM176961205,79
445622400000,170,Joseph Rao,Kenya,SM224802797,82
360000000000,168,Albert Buysse,Nicaragua,SM929443598,79
529171200000,167,Jae-Jin Park,England,SM176954804,88
553791600000,187,Nikki Fernandez,Bolivia,SM391377359,89
457977600000,169,Peng Yang,Slovakia,SM589258674,73
320601600000,167,Édouard Kanam,Australia,SM264772312,70
601660800000,177,Marelize Gertze,Romania,SM813058462,99
514224000000,187,A. Singh,Croatia,SM585913629,91
565027200000,190,Jean-Pierre Kitoko,Austria,SM132802602,70
321465600000,172,Mahmoud Abdel Fattah,Papua_New_Guinea,SM167666207,97
411580800000,165,Paul Brown,Germany,SM332650218,81
607190400000,186,Aditya Khan,Panama,SM454592655,101
401990400000,190,Imran Baloch,Hong_Kong,SM924699007,97
422294400000,188,Zhong Li,Cuba,SM465981139,86
528307200000,189,Lin Zhu,Kenya,SM594006039,86
630864000000,171,Rahul Rao,South_Korea,SM778027079,75
399312000000,173,Adam Jasani,Sri_Lanka,SM108241161,79
377107200000,173,Richard Smith,Niger,SM116527702,72
475776000000,177,Alexander Berman,Japan,SM160563977,73
367171200000,174,Carlos Silva,Hungary,SM209994260,82
465580800000,182,C. S. Gupta,Chad,SM652134032,99
450892800000,184,Roger Cauvin,Northern_Ireland,SM502459161,86
408124800000,181,Laszlo Toth,Burma,SM974891457,75
371664000000,176,Arjun Anand,Nicaragua,SM730953943,87
529862400000,165,Lei Yang,Cambodia,SM680848861,102
539366400000,179,James Johnson,France,SM235140553,84
325612800000,178,Jacqueline Do,Thailand,SM545204973,97
328032000000,186,Bechir Aouadhi,Mauritania,SM578446683,78
367776000000,186,Diem Ho,Morocco,SM802229742,80
354902400000,165,Paulo Nascimento,Finland,SM659358109,70
604771200000,178,Barry Dube,Slovenia,SM425222834,90
376761600000,166,John Sharma,Taiwan,SM213985562,70
503251200000,181,Bin Kim,Cuba,SM485409750,92
565891200000,168,Agustin Vasquez,Vietnam,SM305640007,82
413913600000,184,Chen Xu,Tunisia,SM825662415,72
514137600000,176,Li Wang,Hungary,SM143615165,75
474566400000,187,Juan Bertocchi,Dominican_Republic,SM458002001,97
332611200000,189,Arjun Kumar,Cameroon,SM751095298,88
529603200000,190,Andrei Novikov,Pakistan,SM457768349,85
323798400000,191,Agustiar Budjana,Greece,SM694726342,70
616172400000,167,Pol Lon,Belgium,SM170419141,97
561744000000,171,Toshio Suzuki,Poland,SM500175388,86
515001600000,188,Peter Brown,Italy,SM610956780,98
528998400000,166,Vinod Kumar,Azerbaijan,SM737819843,92
624038400000,189,Amisha Gurung,Thailand,SM797080075,99
538156800000,180,Aama Bajracharya,Cameroon,SM761308916,70
448646400000,178,Barry Lin,Laos,SM967005503,96
591379200000,169,Wei Li,Iran,SM133921215,79
607449600000,184,Rahul Khan,Lithuania,SM926501837,72
565200000000,171,Lachhiman Bajracharya,Slovenia,SM386411416,87
507571200000,178,Lei Xie,Democratic_Republic_of_the_Congo,SM892500276,77
349113600000,186,Mohamed David,Morocco,SM970959148,86
329155200000,174,George Elek,United_States,SM474108753,90
500745600000,178,Ayesha Khan,Colombia,SM365293257,82
458496000000,165,Chan Bae,France,SM732216479,96
485798400000,165,David Mitchell,Democratic_Republic_of_the_Congo,SM116309806,75
417024000000,178,Anders Andersson,Uruguay,SM791281050,89
522514800000,171,Sam Hsu,Egypt,SM638779109,71
320256000000,175,Bingyi Xu,Oman,SM423100289,96
410803200000,183,Lin Chen,Niger,SM422539683,80
623779200000,186,Fish Leong,Swaziland,SM365654697,102
381945600000,189,Cam Ho,Bolivia,SM439411424,80
518713200000,186,Charles Anderson,Spain,SM694029652,94
458409600000,179,Andrew Wu,Libya,SM307651056,100
469468800000,183,Arun Singh,Honduras,SM340235368,101
574099200000,183,Bobby Salvador,Mauritius,SM618426646,87
344793600000,181,Grigore Codreanu,Dominican_Republic,SM893487410,96
364406400000,183,Zhang Zhang,Bulgaria,SM452692162,99
330969600000,174,Ning Xu,Papua_New_Guinea,SM290861945,95
337622400000,184,Fritz Becker,Wales,SM187401402,79
589302000000,180,Alexander Mohede,Mauritius,SM463092892,69
444844800000,191,Chuon Chau,Australia,SM309446189,78
535392000000,180,R. Irani,Tanzania,SM454280632,73
563472000000,167,Jun Xu,Moldova,SM706984569,92
453398400000,181,Carlos Garcia Ayala,Northern_Ireland,SM702220535,90
625248000000,165,Cleopa Adjaye,South_Africa,SM103511828,83
430502400000,174,Eduardo Gonzalez,Indonesia,SM833776380,95
462729600000,179,Yang Yang,Belarus,SM475477859,79
478713600000,166,Atta Cho,Belarus,SM701616521,81
358099200000,187,Claudio Rios,Italy,SM325331943,74
492883200000,171,Zhang Zhu,Swaziland,SM656483682,78
618246000000,187,Sharad Bajracharya,Panama,SM285962911,76
590515200000,183,Yang Yang,Slovenia,SM704858495,95
438883200000,190,Mario Neri,Dominican_Republic,SM935874994,84
407174400000,180,Boris Basov,Papua_New_Guinea,SM483461249,81
633542400000,177,Ana Escalante,Wales,SM195701685,82
370368000000,180,Eddie Garcia,Liberia,SM272711581,77
457113600000,188,Wei Zhu,United_Kingdom,SM707541516,79
420912000000,175,Alexander Efimkin,Burma,SM917992719,72
481478400000,173,Alberto Bravo,Argentina,SM653156761,89
393436800000,175,Andrei Berman,Angola,SM894276474,85
515174400000,189,Jerzy Borchardt,Northern_Ireland,SM691808204,83
579711600000,187,James Smith,Bosnia_and_Herzegovina,SM480949840,98
428774400000,178,Peter Frank,Egypt,SM877113059,88
617554800000,189,Kaoru Sato,Mexico,SM963471140,76
390844800000,171,Asha-Rose Mtengeti Chung,Kazakhstan,SM372101039,85
513187200000,188,Wei Wang,Rwanda,SM632873345,101
491932800000,173,Ayesha Khan,Morocco,SM603469316,84
517417200000,176,Batong Minh,Malta,SM431816644,88
450460800000,175,Alexei Ivanov,Cameroon,SM238383976,93
510249600000,178,Baoping Li,China,SM739110156,74
444153600000,169,Zaenal Gallagher,South_Korea,SM630249608,98
372614400000,171,Bruce Carr,Norway,SM844612913,92
506880000000,168,Yang Xu,Denmark,SM506068162,99
595872000000,188,Luis Santos,Belarus,SM954412389,100
569779200000,191,Ibrahima Dia,Yemen,SM603084788,95
535651200000,185,Alexei Markov,United_States,SM371967907,73
390499200000,188,Rahul Singh,Scotland,SM984533576,71
602611200000,189,Wolfgang Fischer,India,SM860558756,100
609346800000,165,William Taylor,Senegal,SM807239051,92
378403200000,170,Ai Yang,Nicaragua,SM928983167,90
356716800000,165,Jun Yang,Slovenia,SM352990867,99
377020800000,166,Friedrich Herzigová,Burma,SM980920631,93
427737600000,180,Chaim Azriel Hleb,Hungary,SM142883418,70
345830400000,189,Baoping Liu,Colombia,SM907406949,102
374083200000,166,Zaenal Gallagher,Lithuania,SM862214022,74
628790400000,190,Yang Yang,Israel,SM269375071,85
546447600000,186,A. Rao,Cambodia,SM114605640,89
617036400000,175,Anson Yan,Cambodia,SM924768694,100
495907200000,181,Carlos Alonso,Romania,SM117778540,77
629827200000,189,Abu Bakar Bin Hassan,Austria,SM409887556,73
516898800000,176,Deepak Khan,Honduras,SM444428288,102
614358000000,190,Kalu Kanam,Hungary,SM719890071,90
511977600000,188,Huynh Quang Hoang,Honduras,SM831516308,96
466099200000,190,Rudolf Wagner,Iran,SM477615463,87
525884400000,178,Aburizal Thielsch,France,SM435303903,98
476985600000,188,Wei Chen,Poland,SM855220359,84
573580800000,182,Fredrik Larsson,Democratic_Republic_of_the_Congo,SM527383539,90
385142400000,176,John Smith,Thailand,SM334849718,79
466358400000,191,Jie Wang,Mauritania,SM764376450,71
504547200000,179,Meera Kumar,Republic_of_Ireland,SM739234100,90
559843200000,186,Michael Yang,Mauritania,SM156262723,71
573840000000,168,Ahmad Budjana,Puerto_Rico,SM218227269,92
457027200000,168,Robert Jones,Latvia,SM822901986,69
358790400000,190,Arjun Irani,United_Kingdom,SM595531427,83
474652800000,188,Hồ Chí Ha,Lithuania,SM946021714,82
480096000000,187,Yuki Suzuki,New_Zealand,SM502845882,87
476121600000,165,Chau Nguyen,Nepal,SM531942551,77
493488000000,180,Alberto Gonzalez,Chad,SM435472683,86
389980800000,177,Yang Chen,Republic_of_Macedonia,SM201603635,93
386524800000,185,Zoltan Toth,Bosnia_and_Herzegovina,SM375282838,84
346348800000,184,Otto Brejchová,Hungary,SM174125650,88
553532400000,166,Luis Alonso,Lithuania,SM990878010,88
409680000000,176,Barbara Kanam Touzayamoko,Northern_Ireland,SM370482650,88
334166400000,186,Anang Budjana,Cambodia,SM667252381,82
365443200000,176,Leroy Halirou Bemba,Democratic_Republic_of_the_Congo,SM649300175,75
456249600000,179,Gilberto Alves,Switzerland,SM765656570,93
338400000000,188,Hiroshi Sato,Cameroon,SM956005233,80
626716800000,190,John Javed,Azerbaijan,SM704875898,89
566582400000,173,Ernst Redl,Argentina,SM898316793,80
344102400000,170,Jose Bravo,El_Salvador,SM509378162,83
569088000000,190,Duleep Gunasekara,Uruguay,SM227340400,92
566755200000,171,Wolfgang Schulz,Germany,SM921640210,81
337968000000,165,Haim Cohen-Meguri,Afghanistan,SM493578473,86
349027200000,175,Mostafa Chedid,Mauritania,SM456497506,83
471456000000,185,Faisal Qureshi,Nepal,SM316498249,82
514656000000,191,Shweta Khan,Italy,SM388922967,74
550076400000,178,Alexey Popov,Greece,SM833761272,84
628012800000,170,Wei Zhang,Morocco,SM985612930,81
409507200000,177,Jun Matsudaira,Ethiopia,SM646870884,92
487353600000,172,Minh Thu Do,Jordan,SM591169264,90
617468400000,177,Grigore Condariuc,Kazakhstan,SM605243156,76
521910000000,172,Jonas Linchuk,Colombia,SM196960319,76
478368000000,168,Paul Smith,Dominican_Republic,SM705267732,76
511977600000,171,William Singh,Lithuania,SM936974237,78
598723200000,185,Vasilis Alkaios,Mexico,SM541739592,79
457977600000,179,Shweta Chopra,Singapore,SM922168085,78
389116800000,172,Mehdi Motamed,Argentina,SM257321426,88
491414400000,188,Ibrahim Arikan,England,SM110657409,101
418665600000,169,Naresh Singh,Democratic_Republic_of_the_Congo,SM420680073,79
505843200000,171,John Khan,Senegal,SM555956966,72
409507200000,173,Jie Zhu,Vietnam,SM423337122,71
407088000000,174,Chen Feng,Puerto_Rico,SM666742875,73
481478400000,187,Imran Khan,Malta,SM909128211,78
592588800000,173,Samuel Atangana,Japan,SM163772417,86
492537600000,185,Shlomo Dayan,Iran,SM879662133,72
552495600000,174,Gabriela Diaz,Azerbaijan,SM580647983,94
386524800000,167,Taufik Balawan,Sri_Lanka,SM749527385,74
509644800000,185,Lei Zhao,Democratic_Republic_of_the_Congo,SM441826758,78
530640000000,173,Nikolai Foxx,Brazil,SM231375479,70
401385600000,191,Hao Chen,Moldova,SM845799717,98
381340800000,174,Batong Danh,Hungary,SM673255855,92
562608000000,165,Daniela Alvarez,Kazakhstan,SM528151879,79
413395200000,183,Chen Xu,Poland,SM497340389,85
616950000000,184,Alice Chan,Namibia,SM638470376,88
321465600000,183,A. Rao,China,SM435482189,86
540057600000,169,Asyifa Budjana,Romania,SM586584591,73
481824000000,177,Cam Hoang,Indonesia,SM696030501,70
615567600000,190,Gunnar Andresen,Austria,SM417842140,69
467827200000,185,Edward Ouma,Ukraine,SM291849068,98
471888000000,176,John Brown,Australia,SM331366175,95
553705200000,168,Jack Thomas,Sweden,SM230707234,93
553618800000,183,Heinz Schmidt,France,SM584945411,92
381945600000,176,Carlos Mendez,Puerto_Rico,SM805786545,102
584204400000,187,Taufik Arief,Netherlands,SM287398604,87
403718400000,183,Abdul Haris Budjana,Scotland,SM229211239,91
396547200000,176,Ouwo Moussa Mainassara,United_States,SM325586769,71
459360000000,170,Antonio Ferro,Germany,SM740160771,73
626198400000,172,Wei Liu,Kenya,SM928673018,69
574444800000,179,Wei Li,Bulgaria,SM452741824,72
476812800000,189,Nikos Giannopoulos,Azerbaijan,SM174503077,99
400262400000,190,Anant Chopra,Puerto_Rico,SM432264043,89
481737600000,180,Lukwesa Kunda,Republic_of_Macedonia,SM603592554,94
632246400000,169,Henry Carter,Estonia,SM514716719,72
488908800000,167,Alexander Ali,Hungary,SM722425849,77
513446400000,165,Somchai Boy,Laos,SM563977665,70
503856000000,178,Zheng Wang,Belarus,SM656232352,89
426528000000,173,Donald Nariman,Latvia,SM327381241,73
374342400000,188,Angel Barre,Madagascar,SM360313413,84
553791600000,177,David Smith,Greece,SM398877905,82
588092400000,187,Jie Yang,Yemen,SM566007127,80
624816000000,169,Karl Bauer,Bulgaria,SM973554421,95
350496000000,169,A. Sharma,Finland,SM895327604,73
587487600000,170,Bill Williams,Czech_Republic,SM666543349,86
563212800000,166,Narong Boy,Cuba,SM795854390,71
562694400000,169,Pisith Nath,Hungary,SM776860507,92
542736000000,184,Mikhail Feltsman,Denmark,SM118886509,70
574876800000,191,Rafael Alves,Argentina,SM226738986,86
602611200000,182,Martine Morrocky Mwanawasa,Ukraine,SM741629375,83
620319600000,191,Frank Ford,Peru,SM631085150,94
545670000000,172,A. M. M. Perera,Mauritius,SM713525712,71
535651200000,191,Francisco Rodriguez,Venezuela,SM575678774,93
536083200000,190,Boris Malovcic,Kazakhstan,SM947415526,69
457891200000,190,Juan Alvarez,Colombia,SM436659716,76
491241600000,180,Juan Bernal,Philippines,SM476500456,80
340819200000,185,Cheb Ferrer,Germany,SM295097141,75
565545600000,177,Angus Li,Puerto_Rico,SM151923752,69
528048000000,185,Timo Lampi,Bolivia,SM524512948,100
437760000000,189,Jorge Garcia,Mexico,SM552846433,98
487612800000,179,Amin Kamkar,New_Zealand,SM361523544,84
583426800000,183,Jose Ribeiro,Republic_of_Macedonia,SM395111904,87
352742400000,187,Antonio Martinez,Denmark,SM468677382,86
455040000000,179,Bartosz Żuławski,Cambodia,SM235833403,99
599500800000,179,Philibert Simon,Mauritania,SM105929490,72
